1025	282	2
1025	2959	4
1025	300	3
1025	3105	3
1025	3246	3
1025	3260	3
1025	469	2
1025	491	2
1025	800	3
1025	802	2
1026	10	4
1026	1028	4
1026	1031	4
1026	1036	4
1026	1084	4
1026	1103	4
1026	1125	4
1026	1186	4
1026	1189	4
1026	1194	3
1026	1200	4
1026	1208	4
1026	1235	4
1026	1244	4
1026	1252	4
1026	1262	4
1026	1277	4
1026	1282	4
1026	1287	4
1026	1296	4
1026	1300	4
1026	1307	5
1026	1358	4
1026	1370	4
1026	1374	4
1026	1380	4
1026	1445	3
1026	150	5
1026	1517	4
1026	1552	4
1026	1641	5
1026	1663	4
1026	1674	4
1026	1680	5
1026	1704	5
1026	1896	3
1026	1939	4
1026	1943	4
1026	1947	4
1026	1962	4
1026	2000	4
1026	2005	3
1026	2011	4
1026	2020	4
1026	2035	4
1026	2058	4
1026	2076	3
1026	208	3
1026	2087	4
1026	2100	4
1026	2136	4
1026	2137	4
1026	2194	4
1026	2239	4
1026	2240	3
1026	2278	4
1026	2300	4
1026	2303	4
1026	232	4
1026	2344	3
1026	2371	3
1026	2414	4
1026	2416	3
1026	2418	3
1026	2423	4
1026	2424	4
1026	2427	4
1026	2454	3
1026	2470	4
1026	2496	4
1026	253	4
1026	2565	4
1026	262	4
1026	266	4
1026	2670	4
1026	2687	4
1026	2745	4
1026	2779	4
1026	2866	4
1026	2918	5
1026	2988	4
1026	3044	4
1026	3066	4
1026	3074	4
1026	3088	4
1026	3095	4
1026	3104	4
1026	3108	4
1026	314	4
1026	3261	4
1026	3264	4
1026	3269	4
1026	3334	4
1026	3360	4
1026	3363	4
1026	339	4
1026	3396	4
1026	34	4
1026	3404	4
1026	3418	4
1026	3451	4
1026	3471	4
1026	3497	3
1026	3524	4
1026	3543	4
1026	3633	4
1026	3634	4
1026	3639	4
1026	3671	4
1026	3682	4
1026	3684	4
1026	3701	4
1026	3712	4
1026	3723	4
1026	3807	4
1026	441	4
1026	48	4
1026	514	4
1026	593	5
1026	60	4
1026	609	3
1026	616	4
1026	671	4
1026	708	4
1026	736	4
1026	852	4
1026	898	5
1026	902	4
1026	909	4
1026	910	4
1026	926	4
1026	943	4
1026	986	4
1027	1019	3
1027	1084	4
1027	1127	3
1027	1196	4
1027	1219	4
1027	1228	4
1027	1253	4
1027	1254	4
1027	1301	4
1027	1334	3
1027	1375	3
1027	1376	3
1027	2012	3
1027	2020	4
1027	2288	3
1027	2454	3
1027	2495	3
1027	2533	3
1027	265	4
1027	2661	3
1027	3095	4
1027	3175	3
1027	3201	4
1027	329	3
1027	3470	4
1027	3543	4
1027	3670	4
1027	3701	3
1027	3789	4
1027	589	4
1027	720	4
1027	885	2
1027	904	4
1027	924	4
1027	965	4
1028	1103	4
1028	1203	4
1028	1244	4
1028	1248	4
1028	1250	4
1028	1281	4
1028	1288	4
1028	1968	4
1028	2628	3
1028	2762	4
1028	2858	5
1028	2918	4
1028	2947	4
1028	3006	4
1028	3090	4
1028	3095	4
1028	3469	4
1028	3741	4
1028	8	3
1028	903	4
1029	1266	4
1029	2628	3
1029	2653	3
1029	3494	4
1029	3681	4
1029	599	4
103	1060	4
103	112	4
103	1196	5
103	1236	4
103	1240	4
103	1261	4
103	160	2
103	1901	4
103	2	3
103	2064	5
103	2108	4
103	2359	4
103	2494	4
103	2572	3
103	260	5
103	2693	4
103	2759	4
103	2909	3
103	3424	4
103	356	4
103	357	4
103	373	4
103	3751	4
103	3859	4
103	417	4
103	537	4
103	581	4
103	720	5
103	969	5
1030	1032	4
1030	1036	4
1030	1073	4
1030	110	4
1030	1205	4
1030	1215	4
1030	1237	4
1030	1240	4
1030	1259	4
1030	1270	4
1030	1320	4
1030	1321	4
1030	1371	4
1030	1377	4
1030	1378	4
1030	1441	4
1030	150	4
1030	1544	4
1030	1584	4
1030	1639	4
1030	168	4
1030	1711	4
1030	1717	4
1030	1831	4
1030	196	4
1030	2020	4
1030	2021	4
1030	2071	4
1030	2097	4
1030	2125	4
1030	2134	4
1030	2143	4
1030	2150	4
1030	2161	4
1030	2266	4
1030	2291	4
1030	2297	4
1030	2328	4
1030	233	4
1030	2359	4
1030	237	4
1030	2371	4
1030	2389	3
1030	2403	4
1030	2406	4
1030	2431	4
1030	2445	4
1030	2558	3
1030	2581	4
1030	2599	4
1030	2622	4
1030	2662	4
1030	267	4
1030	2728	4
1030	2796	4
1030	2804	4
1030	2944	4
1030	2946	4
1030	2968	4
1030	303	4
1030	3067	4
1030	3083	4
1030	3098	4
1030	315	4
1030	3248	4
1030	3448	4
1030	3450	4
1030	3479	4
1030	3484	4
1030	3527	4
1030	353	4
1030	3535	3
1030	356	4
1030	3623	4
1030	3654	4
1030	3671	4
1030	3686	4
1030	3688	3
1030	3753	4
1030	3763	4
1030	381	4
1030	39	4
1030	434	4
1030	44	4
1030	466	4
1030	497	4
1030	509	4
1030	527	4
1030	542	4
1030	610	4
1030	612	3
1030	674	4
1030	7	4
1030	70	4
1030	748	4
1030	762	3
1030	882	4
1031	1233	5
1031	1343	4
1031	1408	4
1031	151	4
1031	2670	4
1031	3035	5
1031	3519	4
1031	356	4
1032	1136	4
1032	1197	4
1032	1269	4
1032	17	4
1032	1953	4
1032	2300	4
1032	2366	4
1032	2791	4
1032	2804	4
1032	3088	4
1032	316	3
1032	3671	4
1032	3702	3
1032	3703	3
1032	3751	4
1032	653	3
1032	858	4
1032	914	4
1032	940	4
1033	1090	4
1033	1097	4
1033	1104	5
1033	1127	4
1033	1179	4
1033	1213	5
1033	1222	4
1033	1228	5
1033	1235	4
1033	1252	5
1033	1276	5
1033	1339	4
1033	1545	4
1033	178	4
1033	1884	4
1033	198	4
1033	2013	4
1033	2105	4
1033	2366	4
1033	2642	3
1033	2728	4
1033	2858	5
1033	2985	4
1033	3030	5
1033	3062	4
1033	3104	4
1033	3168	4
1033	3201	5
1033	3441	3
1033	3468	5
1033	3527	4
1033	362	4
1033	3704	4
1033	3735	4
1033	3751	4
1033	3771	4
1033	3789	5
1033	522	4
1033	589	4
1033	593	5
1033	714	4
1033	720	5
1033	806	3
1033	904	5
1033	913	5
1033	940	4
1034	1197	5
1034	1223	5
1034	3536	4
1035	1012	4
1035	1029	4
1035	110	4
1035	1210	4
1035	1282	4
1035	1284	4
1035	1729	4
1035	1935	5
1035	1936	5
1035	2099	4
1035	2987	4
1035	3095	4
1035	913	5
1035	922	5
1035	931	4
1035	953	5
1036	100	3
1036	1028	4
1036	1029	3
1036	1041	4
1036	1101	4
1036	1177	4
1036	1183	4
1036	1206	4
1036	1210	4
1036	1221	4
1036	1242	4
1036	1270	4
1036	1276	4
1036	1282	4
1036	1292	4
1036	1304	4
1036	1377	3
1036	141	4
1036	1610	4
1036	1625	4
1036	1665	3
1036	1701	3
1036	1777	3
1036	181	2
1036	1884	3
1036	1885	3
1036	1920	3
1036	1923	4
1036	1947	4
1036	1949	4
1036	1954	3
1036	1957	4
1036	2018	3
1036	2028	4
1036	2029	4
1036	203	3
1036	2048	3
1036	2078	3
1036	2080	3
1036	2081	3
1036	2087	3
1036	2105	3
1036	2115	3
1036	2135	3
1036	2139	3
1036	2145	3
1036	2147	2
1036	2151	3
1036	2231	3
1036	225	3
1036	2269	3
1036	2353	4
1036	2370	3
1036	2442	4
1036	2474	3
1036	2520	3
1036	2599	4
1036	260	4
1036	2605	3
1036	2657	3
1036	266	3
1036	2687	3
1036	2688	3
1036	272	3
1036	2779	3
1036	2858	4
1036	2863	3
1036	2871	3
1036	2885	3
1036	2889	4
1036	2946	4
1036	2989	3
1036	3062	4
1036	3081	3
1036	3148	4
1036	3152	4
1036	3173	3
1036	3200	4
1036	3247	3
1036	3251	3
1036	3258	3
1036	3362	3
1036	3397	3
1036	3451	4
1036	3467	4
1036	3479	4
1036	362	3
1036	3636	3
1036	3639	3
1036	3668	4
1036	368	3
1036	3729	3
1036	410	3
1036	43	3
1036	455	3
1036	534	4
1036	569	3
1036	585	2
1036	590	4
1036	595	4
1036	596	3
1036	608	4
1036	62	4
1036	647	3
1036	648	3
1036	691	3
1036	708	3
1036	724	3
1036	778	4
1036	800	4
1036	903	4
1036	920	4
1036	921	4
1036	924	4
1037	1238	4
1037	1265	4
1037	1392	4
1037	3096	4
1037	909	4
1037	910	4
1038	1196	5
1038	2353	5
1038	2571	5
1038	2724	4
1038	589	5
1038	780	4
1039	1092	3
1039	1097	4
1039	1215	3
1039	1297	4
1039	1371	3
1039	1375	3
1039	1394	4
1039	1441	3
1039	1690	3
1039	1970	3
1039	1997	4
1039	2011	3
1039	2018	3
1039	2028	4
1039	2046	3
1039	2054	3
1039	2123	3
1039	2124	3
1039	2145	3
1039	2161	4
1039	2734	3
1039	2795	4
1039	2803	3
1039	2918	4
1039	3120	3
1039	3253	3
1039	3264	3
1039	3396	4
1039	3418	3
1039	3471	4
1039	356	4
1039	370	3
1039	3704	3
1039	3751	4
1039	480	3
1039	500	3
1039	517	3
1039	708	3
1039	953	4
104	1036	4
104	1073	3
104	1193	4
104	1210	4
104	1213	4
104	1222	4
104	1225	4
104	1228	4
104	1233	4
104	1258	3
104	1394	3
104	1421	3
104	1584	3
104	1961	3
104	2150	3
104	2288	3
104	235	3
104	2468	3
104	3018	3
104	3089	4
104	3107	3
104	319	3
104	3499	3
104	3527	3
1040	1035	5
1040	1094	4
1040	1126	3
1040	1220	4
1040	1225	4
1040	1265	4
1040	1282	4
1040	1339	4
1040	151	4
1040	1735	4
1040	1835	4
1040	1913	4
1040	1968	4
1040	2078	4
1040	2080	4
1040	2291	4
1040	2300	4
1040	2333	4
1040	2396	4
1040	2453	4
1040	2468	4
1040	249	4
1040	25	4
1040	2565	5
1040	2581	4
1040	2863	4
1040	29	4
1040	2941	4
1040	2946	4
1040	3028	4
1040	3271	4
1040	339	4
1040	357	4
1040	381	4
1040	412	4
1040	594	4
1040	691	4
1040	7	4
1040	911	5
1040	918	4
1040	951	5
1041	10	4
1041	1033	4
1041	1094	4
1041	1101	5
1041	1127	4
1041	1198	5
1041	1216	5
1041	1247	5
1041	1257	5
1041	1270	5
1041	1272	5
1041	1274	4
1041	1288	4
1041	1298	4
1041	1332	4
1041	1347	5
1041	1350	4
1041	1370	4
1041	1373	4
1041	1375	4
1041	1377	4
1041	1387	5
1041	1389	3
1041	1599	3
1041	1617	4
1041	1674	5
1041	1682	4
1041	1797	5
1041	1866	4
1041	1883	4
1041	1894	4
1041	2000	5
1041	2009	4
1041	2018	5
1041	2020	4
1041	2034	4
1041	2088	3
1041	2097	4
1041	2100	4
1041	2137	5
1041	2139	5
1041	2194	5
1041	2248	4
1041	2376	4
1041	2403	4
1041	249	5
1041	2628	4
1041	2700	4
1041	2745	5
1041	2863	4
1041	2947	5
1041	300	4
1041	3072	4
1041	308	4
1041	3098	5
1041	3147	5
1041	3176	4
1041	318	5
1041	3206	4
1041	3214	4
1041	3252	5
1041	3253	4
1041	3274	4
1041	3396	5
1041	3421	5
1041	3448	5
1041	3471	5
1041	356	5
1041	3633	4
1041	3638	4
1041	3639	4
1041	3697	4
1041	3773	3
1041	457	5
1041	500	5
1041	524	4
1041	527	5
1041	529	4
1041	590	5
1041	593	5
1041	595	5
1041	597	4
1041	608	4
1041	69	4
1041	733	4
1042	11	4
1042	1233	4
1042	1242	4
1042	2324	5
1042	2359	4
1042	2433	4
1042	2599	4
1042	3114	4
1042	3175	4
1042	3185	4
1042	3552	4
1042	3671	4
1042	909	4
1043	1136	5
1043	1476	4
1043	1704	4
1043	1907	4
1043	2081	4
1043	2348	4
1043	2657	4
1043	297	4
1043	3210	4
1043	3253	4
1043	345	4
1043	431	4
1043	482	4
1043	663	4
1044	12	2
1044	1257	4
1044	1746	3
1044	1889	4
1044	1961	4
1044	39	3
1044	543	4
1044	810	2
1044	88	3
1045	1396	4
1045	3699	4
1045	3702	4
1045	3703	4
1045	3714	4
1045	3744	3
1045	6	4
1045	969	4
1046	1177	4
1046	1190	3
1046	1199	4
1046	1211	4
1046	1224	4
1046	1227	4
1046	1231	4
1046	1284	4
1046	1294	4
1046	1321	3
1046	147	3
1046	1580	4
1046	1610	4
1046	1633	3
1046	164	3
1046	1653	3
1046	1680	4
1046	1721	3
1046	1885	3
1046	1914	4
1046	1941	4
1046	21	3
1046	2174	3
1046	2194	4
1046	2240	3
1046	2243	3
1046	2289	4
1046	2291	3
1046	2294	3
1046	2359	4
1046	247	4
1046	2572	3
1046	2581	3
1046	2600	3
1046	2622	3
1046	2687	3
1046	2692	4
1046	2716	4
1046	2723	3
1046	28	4
1046	29	4
1046	2908	4
1046	2912	3
1046	2968	3
1046	2985	3
1046	30	4
1046	300	3
1046	3052	4
1046	3125	3
1046	3163	3
1046	3175	4
1046	319	4
1046	327	3
1046	334	4
1046	3350	4
1046	3358	3
1046	34	4
1046	3424	3
1046	3483	3
1046	3527	3
1046	356	3
1046	3787	4
1046	3831	4
1046	41	4
1046	507	3
1046	57	3
1046	590	3
1046	6	4
1046	691	3
1046	750	4
1046	904	4
1046	908	4
1046	926	4
1046	994	4
1047	1199	5
1047	1245	5
1047	1320	4
1047	1464	4
1047	1527	4
1047	1573	4
1047	1580	4
1047	1590	3
1047	1617	5
1047	1748	5
1047	1882	3
1047	1909	4
1047	1960	5
1047	2067	5
1047	2140	4
1047	2166	5
1047	2311	4
1047	2699	4
1047	2985	4
1047	3471	5
1047	3593	2
1047	3730	5
1047	3733	5
1047	41	5
1047	608	5
1047	780	4
1048	1183	4
1048	1244	4
1048	150	4
1048	1911	3
1048	2080	4
1048	2394	4
1048	3451	4
1048	5	3
1048	539	4
1048	910	4
1049	1377	3
1049	2739	4
1049	2858	5
1049	3175	4
1049	593	4
105	1242	5
105	1272	5
105	2028	5
105	2791	4
105	2871	4
105	2900	4
105	2959	4
